Account Campaign ID,Account ID,CAMPAIGNSFORMSID,CTOR,Leads Rate,Email Date,Open Rate,Program Account ID Filter,Delivery Rate,Partners Count,Click Rate,eDM#,Reject Rate,Delivered,Country,Custom ID,Email Days Interval,Email Name,Email Schedule,Email Series Indication,Email Sort Order,Email Subject,Email Type,Emails Clicked Count,Emails Opened Count,Emails Rejected Count,Emails Sent Count,Event Notification Type,LTCR,Leads Count (All),Leads Count (Forms Only),Managed Campaign ID,Number of Records,Nurture ID,Nurture Name,Opportunities Count,Opportunities Value,Partner Name,Program Name,Region,Unique Email ID,Unsubscribe Requests Count
1797812,57121,0,,0.00%,12-6-2017,0.00%,True,100.00%,1,0.00%,,0%,14,United States,,7,Email 02 – HyperScale Appliance - 5 Benefits of Scale-Out Data Protection,12/6/2017 10:00:00 AM,0,2,Watch Webinar: 5 Benefits of Scale-Out Data Protection,Nurturing,0,0,0,14,,,0,0,1784082,1,73606,Commvault HyperScale Appliance Nurture,0,0,Unicom - Federal,AMS Partner Marketing,Americas,1797812,0
1797788,57121,0,0.00%,0.00%,12-6-2017,5.26%,True,100.00%,1,0.00%,,0%,19,United States,,7,Email 02 – HyperScale Appliance - 5 Benefits of Scale-Out Data Protection,12/6/2017 10:00:00 AM,0,2,Watch Webinar: 5 Benefits of Scale-Out Data Protection,Nurturing,0,1,0,19,,,0,0,1784082,1,73606,Commvault HyperScale Appliance Nurture,0,0,Unicom - Federal,AMS Partner Marketing,Americas,1797788,0
1816961,54519,0,0.00%,0.00%,1-25-2018,5.88%,True,97.84%,1,0.00%,,2%,136,India,105170,7,Email 02 – HyperScale Appliance - 5 Benefits of Scale-Out Data Protection,1/25/2018 10:00:00 AM,0,2,Watch Webinar: 5 Benefits of Scale-Out Data Protection,Nurturing,0,8,3,139,,,0,0,1784082,1,73606,Commvault HyperScale Appliance Nurture,0,0,Sunfire Technologies Pvt Ltd,APAC Partner Marketing,APAC,1816961,1
1822718,54894,0,0.00%,0.00%,2-5-2018,30.00%,True,100.00%,1,0.00%,,0%,10,Australia,202226,7,Email 02 – HyperScale Appliance - 5 Benefits of Scale-Out Data Protection,2/5/2018 10:00:00 AM,0,2,Watch Webinar: 5 Benefits of Scale-Out Data Protection,Nurturing,0,3,0,10,,,0,0,1784082,1,73606,Commvault HyperScale Appliance Nurture,0,0,Advent One,APAC Partner Marketing,APAC,1822718,0
1817033,54519,0,,0.00%,1-25-2018,0.00%,True,100.00%,1,0.00%,,0%,3,India,105170,7,Email 02 – HyperScale Appliance - 5 Benefits of Scale-Out Data Protection,1/25/2018 10:00:00 AM,0,2,Watch Webinar: 5 Benefits of Scale-Out Data Protection,Nurturing,0,0,0,3,,,0,0,1784082,1,73606,Commvault HyperScale Appliance Nurture,0,0,Sunfire Technologies Pvt Ltd,APAC Partner Marketing,APAC,1817033,0
1800575,52946,0,3.45%,0.00%,12-13-2017,9.51%,True,97.44%,1,0.33%,,3%,305,India,114010,7,Email 02 – HyperScale Appliance - 5 Benefits of Scale-Out Data Protection,12/13/2017 10:00:00 AM,0,2,Watch Webinar: 5 Benefits of Scale-Out Data Protection,Nurturing,1,29,8,313,,0.00%,0,0,1784082,1,73606,Commvault HyperScale Appliance Nurture,0,0,KNOW ALL EDGE NETWORKS PRIVATE LIMITED,APAC Partner Marketing,APAC,1800575,1
1800594,51776,0,0.00%,0.00%,12-13-2017,22.22%,True,100.00%,1,0.00%,,0%,18,Canada,104497,7,Email 02 – HyperScale Appliance - 5 Benefits of Scale-Out Data Protection,12/13/2017 10:00:00 AM,0,2,Watch Webinar: 5 Benefits of Scale-Out Data Protection,Nurturing,0,4,0,18,,,0,0,1784082,1,73606,Commvault HyperScale Appliance Nurture,0,0,Decisive Technologies,AMS Partner Marketing,Americas,1800594,0
1817147,53099,0,0.35%,0.00%,1-25-2018,4.83%,True,99.05%,1,0.02%,,1%,5947,United States,104483,7,Email 02 – HyperScale Appliance - 5 Benefits of Scale-Out Data Protection,1/25/2018 10:00:00 AM,0,2,Watch Webinar: 5 Benefits of Scale-Out Data Protection,Nurturing,1,287,57,6004,,0.00%,0,0,1784082,1,73606,Commvault HyperScale Appliance Nurture,0,0,Compugen Inc. - Canada,AMS Partner Marketing,Americas,1817147,19
1819069,57330,0,12.50%,0.00%,1-30-2018,5.88%,True,97.14%,1,0.74%,,3%,136,Panama,301642,7,Email 02 – HyperScale Appliance - 5 Benefits of Scale-Out Data Protection,1/30/2018 11:00:00 AM,0,2,Watch Webinar: 5 Benefits of Scale-Out Data Protection,Nurturing,1,8,4,140,,0.00%,0,0,1784082,1,73606,Commvault HyperScale Appliance Nurture,0,0,AwakeTek SA,AMS Partner Marketing,Americas,1819069,0
1817330,51228,0,0.00%,0.00%,2-21-2018,9.21%,True,97.44%,1,0.00%,,3%,152,United States,104635,2,Email 02 – HyperScale Appliance - 5 Benefits of Scale-Out Data Protection,2/21/2018 10:00:00 AM,0,2,Watch Webinar: 5 Benefits of Scale-Out Data Protection,Nurturing,0,14,4,156,,,0,0,1784082,1,73606,Commvault HyperScale Appliance Nurture,0,0,Chi Corporation,AMS Partner Marketing,Americas,1817330,1
1825399,51262,0,2.56%,0.00%,2-12-2018,20.53%,True,98.96%,1,0.53%,,1%,190,Mexico,105917,7,Email 02 – HyperScale Appliance - 5 Benefits of Scale-Out Data Protection,2/12/2018 11:00:00 AM,0,2,Watch Webinar: 5 Benefits of Scale-Out Data Protection,Nurturing,1,39,2,192,,0.00%,0,0,1784082,1,73606,Commvault HyperScale Appliance Nurture,0,0,MSR Consulting Consultores de Tecnologia SA de CV,AMS Partner Marketing,Americas,1825399,0
1816701,57607,0,0.00%,0.00%,1-25-2018,8.70%,True,95.83%,1,0.00%,,4%,207,Mexico,525918,7,Email 02 – HyperScale Appliance - 5 Benefits of Scale-Out Data Protection,1/25/2018 10:00:00 AM,0,2,Watch Webinar: 5 Benefits of Scale-Out Data Protection,Nurturing,0,18,9,216,,,0,0,1784082,1,73606,Commvault HyperScale Appliance Nurture,0,0,Informacion Segura SA de CV (dba Arame),AMS Partner Marketing,Americas,1816701,1
1815767,53903,0,0.00%,0.00%,1-24-2018,7.41%,True,100.00%,1,0.00%,,0%,27,Zimbabwe,521714,7,Email 02 – HyperScale Appliance - 5 Benefits of Scale-Out Data Protection,1/24/2018 5:00:00 AM,0,2,Watch Webinar: 5 Benefits of Scale-Out Data Protection,Nurturing,0,2,0,27,,,0,0,1784082,1,73606,Commvault HyperScale Appliance Nurture,0,0,dataage Solutions,AMS Partner Marketing,EMEA,1815767,0
1827767,53293,0,2.86%,0.00%,2-16-2018,6.94%,True,99.60%,1,0.20%,,0%,504,United States,109046,7,Email 02 – HyperScale Appliance - 5 Benefits of Scale-Out Data Protection,2/16/2018 10:00:00 AM,0,2,Watch Webinar: 5 Benefits of Scale-Out Data Protection,Nurturing,1,35,2,506,,0.00%,0,0,1784082,1,73606,Commvault HyperScale Appliance Nurture,0,0,DSN Group,AMS Partner Marketing,Americas,1827767,1
1813372,51045,0,0.00%,0.00%,3-6-2018,0.43%,True,94.66%,1,0.00%,,5%,2767,United States,255515,7,Email 02 – HyperScale Appliance - 5 Benefits of Scale-Out Data Protection,3/6/2018 10:00:00 AM,0,2,Watch Webinar: 5 Benefits of Scale-Out Data Protection,Nurturing,0,12,156,2923,,,0,0,1784082,1,73606,Commvault HyperScale Appliance Nurture,0,0,Agility Systems,AMS Partner Marketing,Americas,1813372,3
1795689,47297,0,0.00%,0.00%,12-19-2017,14.58%,True,100.00%,1,0.00%,,0%,48,United States,104311,7,Email 02 – HyperScale Appliance - 5 Benefits of Scale-Out Data Protection,12/19/2017 12:00:00 PM,0,2,Watch Webinar: 5 Benefits of Scale-Out Data Protection,Nurturing,0,7,0,48,,,0,0,1784082,1,73606,Commvault HyperScale Appliance Nurture,0,0,Eagle Technologies,AMS Partner Marketing,Americas,1795689,0
1833913,23452,0,0.00%,0.00%,2-27-2018,11.32%,True,99.38%,1,0.00%,,1%,159,South Africa,104455,7,Email 02 – HyperScale Appliance - 5 Benefits of Scale-Out Data Protection,2/27/2018 10:00:00 AM,0,2,Watch Webinar: 5 Benefits of Scale-Out Data Protection,Nurturing,0,18,1,160,,,0,0,1784082,1,73606,Commvault HyperScale Appliance Nurture,0,0,First Distribution,EMEA Partner Marketing,EMEA,1833913,0
1841906,59012,0,0.00%,0.00%,4-17-2018,7.14%,True,54.55%,1,0.00%,,45%,42,South Africa,526520,7,Email 02 – HyperScale Appliance - 5 Benefits of Scale-Out Data Protection,4/17/2018 3:00:00 AM,0,2,Watch Webinar: 5 Benefits of Scale-Out Data Protection,Nurturing,0,3,35,77,,,0,0,1784082,1,73606,Commvault HyperScale Appliance Nurture,0,0,Redefine IT Solutions (Pty) Ltd,EMEA Partner Marketing,EMEA,1841906,0
1840524,53980,0,6.67%,0.11%,4-17-2018,4.89%,True,84.56%,1,0.33%,,15%,920,Kenya,114422,7,Email 02 – HyperScale Appliance - 5 Benefits of Scale-Out Data Protection,4/17/2018 3:00:00 AM,0,2,Watch Webinar: 5 Benefits of Scale-Out Data Protection,Nurturing,3,45,168,1088,,33.33%,0,1,1784082,1,73606,Commvault HyperScale Appliance Nurture,0,0,Timeline Solutions,EMEA Partner Marketing,EMEA,1840524,0
1891924,52767,0,0.00%,0.00%,5-1-2018,4.44%,True,91.84%,1,0.00%,,8%,45,United States,107048,4,Email 01 – HyperScale Appliance - 4 Steps to Define the Smart Infrastructure You Need for Digital Transformation,5/1/2018 10:00:00 AM,0,1,4 Steps to Define the Smart Infrastructure You Need ,Nurturing,0,2,4,49,,,0,0,1784078,1,73606,Commvault HyperScale Appliance Nurture,0,0,Continental Resources Inc,AMS Partner Marketing,Americas,1891924,1
1884431,53980,0,4.44%,0.13%,5-30-2018,5.85%,True,95.65%,1,0.26%,,4%,769,Kenya,114422,37,Email 01 – HyperScale Appliance - 4 Steps to Define the Smart Infrastructure You Need for Digital Transformation,5/30/2018 10:00:00 AM,0,1,4 Steps to Define the Smart Infrastructure You Need ,Nurturing,2,45,35,804,,50.00%,0,1,1784078,1,73606,Commvault HyperScale Appliance Nurture,0,0,Timeline Solutions,EMEA Partner Marketing,EMEA,1884431,1
1896845,53973,0,20.00%,3.57%,5-16-2018,17.86%,True,100.00%,1,3.57%,,0%,28,Nigeria,104699,7,Email 01 – HyperScale Appliance - 4 Steps to Define the Smart Infrastructure You Need for Digital Transformation,5/16/2018 10:00:00 AM,0,1,4 Steps to Define the Smart Infrastructure You Need ,Nurturing,1,5,0,28,,100.00%,0,1,1784078,1,73606,Commvault HyperScale Appliance Nurture,0,0,DataGroup IT,EMEA Partner Marketing,EMEA,1896845,0
1908854,61904,0,37.50%,0.00%,6-25-2018,25.00%,True,88.89%,1,9.38%,,11%,32,Angola,,26,Email 01 – HyperScale Appliance - 4 Steps to Define the Smart Infrastructure You Need for Digital Transformation,6/25/2018 10:00:00 AM,0,1,4 Steps to Define the Smart Infrastructure You Need ,Nurturing,3,8,4,36,,0.00%,0,0,1784078,1,73606,Commvault HyperScale Appliance Nurture,0,0,Integrated Solutions Angola,EMEA Partner Marketing,EMEA,1908854,0
1889912,51045,0,2.65%,0.00%,7-5-2018,5.39%,True,75.95%,1,0.14%,,24%,4191,United States,255515,71,Email 01 – HyperScale Appliance - 4 Steps to Define the Smart Infrastructure You Need for Digital Transformation,7/5/2018 11:00:00 AM,0,1,4 Steps to Define the Smart Infrastructure You Need ,Nurturing,6,226,1327,5518,,0.00%,0,0,1784078,1,73606,Commvault HyperScale Appliance Nurture,0,0,Agility Systems,AMS Partner Marketing,Americas,1889912,54
1878588,53866,0,3.57%,0.00%,4-18-2018,6.29%,True,70.41%,1,0.22%,,30%,445,India,184468,1,Email 01 – HyperScale Appliance - 4 Steps to Define the Smart Infrastructure You Need for Digital Transformation,4/18/2018 12:15:00 AM,0,1,4 Steps to Define the Smart Infrastructure You Need ,Nurturing,1,28,187,632,,0.00%,0,0,1784078,1,73606,Commvault HyperScale Appliance Nurture,0,0,IT Solutions India Private Limited,APAC Partner Marketing,APAC,1878588,1
1868183,47297,0,23.53%,3.70%,4-9-2018,31.48%,True,100.00%,1,7.41%,,0%,54,United States,104311,1,Email 01 – HyperScale Appliance - 4 Steps to Define the Smart Infrastructure You Need for Digital Transformation,4/9/2018 10:00:00 AM,0,1,4 Steps to Define the Smart Infrastructure You Need ,Nurturing,4,17,0,54,,50.00%,0,2,1784078,1,73606,Commvault HyperScale Appliance Nurture,0,0,Eagle Technologies,AMS Partner Marketing,Americas,1868183,0
1836675,52686,0,0.00%,0.00%,2-26-2018,8.18%,True,98.15%,1,0.00%,,2%,159,United States,184837,7,Email 01 – HyperScale Appliance - 4 Steps to Define the Smart Infrastructure You Need for Digital Transformation,2/26/2018 10:00:00 AM,0,1,4 Steps to Define the Smart Infrastructure You Need ,Nurturing,0,13,3,162,,,0,0,1784078,1,73606,Commvault HyperScale Appliance Nurture,0,0,"DSM Technology Consultants, LLC",AMS Partner Marketing,Americas,1836675,1
1834779,51036,0,,0.00%,2-21-2018,0.00%,True,92.31%,1,0.00%,,8%,12,United States,104438,7,Email 01 – HyperScale Appliance - 4 Steps to Define the Smart Infrastructure You Need for Digital Transformation,2/21/2018 10:00:00 AM,0,1,4 Steps to Define the Smart Infrastructure You Need ,Nurturing,0,0,1,13,,,0,0,1784078,1,73606,Commvault HyperScale Appliance Nurture,0,0,ComSource Inc,AMS Partner Marketing,Americas,1834779,0
1833319,53122,0,0.00%,0.00%,2-19-2018,12.53%,True,95.91%,1,0.00%,,4%,399,Nigeria,104317,7,Email 01 – HyperScale Appliance - 4 Steps to Define the Smart Infrastructure You Need for Digital Transformation,2/19/2018 10:00:00 AM,0,1,4 Steps to Define the Smart Infrastructure You Need ,Nurturing,0,50,17,416,,,0,0,1784078,1,73606,Commvault HyperScale Appliance Nurture,0,0,Holicks Global Limited,EMEA Partner Marketing,EMEA,1833319,0
1819117,49613,0,0.00%,0.00%,1-23-2018,5.00%,True,93.53%,1,0.00%,,6%,260,United States,104286,7,Email 01 – HyperScale Appliance - 4 Steps to Define the Smart Infrastructure You Need for Digital Transformation,1/23/2018 10:00:00 AM,0,1,4 Steps to Define the Smart Infrastructure You Need ,Nurturing,0,13,18,278,,,0,0,1784078,1,73606,Commvault HyperScale Appliance Nurture,0,0,ePlus Technology,AMS Partner Marketing,Americas,1819117,0
1838706,50908,0,,0.00%,3-6-2018,0.00%,True,90.00%,1,0.00%,,10%,9,United States,104283,7,Email 01 – HyperScale Appliance - 4 Steps to Define the Smart Infrastructure You Need for Digital Transformation,3/6/2018 10:00:00 AM,0,1,4 Steps to Define the Smart Infrastructure You Need ,Nurturing,0,0,1,10,,,0,0,1784078,1,73606,Commvault HyperScale Appliance Nurture,0,0,CDW,AMS Partner Marketing,Americas,1838706,0
1830004,55105,0,0.00%,0.00%,,36.36%,True,91.67%,1,0.00%,,8%,11,United States,99375,7,Email 01 – HyperScale Appliance - 4 Steps to Define the Smart Infrastructure You Need for Digital Transformation,,0,1,4 Steps to Define the Smart Infrastructure You Need ,Nurturing,0,4,1,12,,,0,0,1784078,1,73606,Commvault HyperScale Appliance Nurture,0,0,SHI,AMS Partner Marketing,Americas,1830004,0
1837734,53522,0,0.00%,0.00%,2-27-2018,13.24%,True,94.03%,1,0.00%,,6%,725,United States,258461,7,Email 01 – HyperScale Appliance - 4 Steps to Define the Smart Infrastructure You Need for Digital Transformation,2/27/2018 10:00:00 AM,0,1,4 Steps to Define the Smart Infrastructure You Need ,Nurturing,0,96,46,771,,,0,0,1784078,1,73606,Commvault HyperScale Appliance Nurture,0,0,"AEC Group, Inc.",AMS Partner Marketing,Americas,1837734,3
1839739,54440,0,,0.00%,3-5-2018,0.00%,True,25.00%,1,0.00%,,75%,1,United States,522676,7,Email 01 – HyperScale Appliance - 4 Steps to Define the Smart Infrastructure You Need for Digital Transformation,3/5/2018 10:00:00 AM,0,1,4 Steps to Define the Smart Infrastructure You Need ,Nurturing,0,0,3,4,,,0,0,1784078,1,73606,Commvault HyperScale Appliance Nurture,0,0,Brick Data Technology,AMS Partner Marketing,Americas,1839739,0
1817347,55689,0,0.00%,0.00%,1-18-2018,3.75%,True,90.67%,1,0.00%,,9%,1040,United States,520723,7,Email 01 – HyperScale Appliance - 4 Steps to Define the Smart Infrastructure You Need for Digital Transformation,1/18/2018 10:00:00 AM,0,1,4 Steps to Define the Smart Infrastructure You Need ,Nurturing,0,39,107,1147,,,0,0,1784078,1,73606,Commvault HyperScale Appliance Nurture,0,0,Information Technology Procurement Sourcing LLC,AMS Partner Marketing,Americas,1817347,11
1838765,50908,0,,0.00%,3-6-2018,0.00%,True,90.00%,1,0.00%,,10%,9,United States,104283,7,Email 01 – HyperScale Appliance - 4 Steps to Define the Smart Infrastructure You Need for Digital Transformation,3/6/2018 10:00:00 AM,0,1,4 Steps to Define the Smart Infrastructure You Need ,Nurturing,0,0,1,10,,,0,0,1784078,1,73606,Commvault HyperScale Appliance Nurture,0,0,CDW,AMS Partner Marketing,Americas,1838765,0
1808311,52662,0,0.00%,0.00%,12-21-2017,9.09%,True,91.67%,1,0.00%,,8%,22,Nigeria,204964,7,Email 01 – HyperScale Appliance - 4 Steps to Define the Smart Infrastructure You Need for Digital Transformation,12/21/2017 10:00:00 AM,0,1,4 Steps to Define the Smart Infrastructure You Need ,Nurturing,0,2,2,24,,,0,0,1784078,1,73606,Commvault HyperScale Appliance Nurture,0,0,ITANDT Solutions Ltd,AMS CVLT Field,EMEA,1808311,0
1823872,53293,0,7.69%,0.23%,1-31-2018,3.05%,True,94.04%,1,0.23%,,6%,426,United States,109046,7,Email 01 – HyperScale Appliance - 4 Steps to Define the Smart Infrastructure You Need for Digital Transformation,1/31/2018 10:00:00 AM,0,1,4 Steps to Define the Smart Infrastructure You Need ,Nurturing,1,13,27,453,,100.00%,0,1,1784078,1,73606,Commvault HyperScale Appliance Nurture,0,0,DSN Group,AMS Partner Marketing,Americas,1823872,4
1823687,54128,0,20.00%,0.00%,2-1-2018,11.63%,True,95.56%,1,2.33%,,4%,43,Nigeria,521755,7,Email 01 – HyperScale Appliance - 4 Steps to Define the Smart Infrastructure You Need for Digital Transformation,2/1/2018 4:00:00 AM,0,1,4 Steps to Define the Smart Infrastructure You Need ,Nurturing,1,5,2,45,,0.00%,0,0,1784078,1,73606,Commvault HyperScale Appliance Nurture,0,0,SYSBAY LTD,EMEA Partner Marketing,EMEA,1823687,0
1824293,33969,0,3.39%,0.00%,2-8-2018,9.10%,True,95.29%,1,0.31%,,5%,648,South Africa,112469,7,Email 01 – HyperScale Appliance - 4 Steps to Define the Smart Infrastructure You Need for Digital Transformation,2/8/2018 10:00:00 AM,0,1,4 Steps to Define the Smart Infrastructure You Need ,Nurturing,2,59,32,680,,0.00%,0,0,1784078,1,73606,Commvault HyperScale Appliance Nurture,0,0,DDP Consulting Pty Ltd,EMEA Partner Marketing,EMEA,1824293,7
1815250,52272,0,1.35%,0.00%,1-15-2018,5.10%,True,95.71%,1,0.07%,,4%,1450,United States,518113,7,Email 01 – HyperScale Appliance - 4 Steps to Define the Smart Infrastructure You Need for Digital Transformation,1/15/2018 10:00:00 AM,0,1,4 Steps to Define the Smart Infrastructure You Need ,Nurturing,1,74,65,1515,,0.00%,0,0,1784078,1,73606,Commvault HyperScale Appliance Nurture,0,0,Business Bridge 2 USA LLC,AMS Partner Marketing,Americas,1815250,5
1807764,51036,0,0.00%,0.00%,12-19-2017,8.20%,True,100.00%,1,0.00%,,0%,61,United States,104438,7,Email 01 – HyperScale Appliance - 4 Steps to Define the Smart Infrastructure You Need for Digital Transformation,12/19/2017 10:00:00 AM,0,1,4 Steps to Define the Smart Infrastructure You Need ,Nurturing,0,5,0,61,,,0,0,1784078,1,73606,Commvault HyperScale Appliance Nurture,0,0,ComSource Inc,AMS Partner Marketing,Americas,1807764,0
1801956,53702,0,,0.00%,1-4-2018,0.00%,True,100.00%,1,0.00%,,0%,10,Venezuela,,7,Email 01 – HyperScale Appliance - 4 Steps to Define the Smart Infrastructure You Need for Digital Transformation,1/4/2018 10:00:00 AM,0,1,4 Steps to Define the Smart Infrastructure You Need ,Nurturing,0,0,0,10,,,0,0,1784078,1,73606,Commvault HyperScale Appliance Nurture,0,0,"CORPORACION NETIX, C.A.",AMS Partner Marketing,Americas,1801956,0
1799599,34232,0,0.00%,0.00%,12-5-2017,11.11%,True,100.00%,1,0.00%,,0%,27,United Kingdom,125037,7,Email 01 – HyperScale Appliance - 4 Steps to Define the Smart Infrastructure You Need for Digital Transformation,12/5/2017 10:00:00 AM,0,1,4 Steps to Define the Smart Infrastructure You Need ,Nurturing,0,3,0,27,,,0,0,1784078,1,73606,Commvault HyperScale Appliance Nurture,0,0,Solutions-Services & Associates,AMS Partner Marketing,EMEA,1799599,0
1797806,57121,0,0.00%,0.00%,11-29-2017,6.25%,True,84.21%,1,0.00%,,16%,16,United States,,7,Email 01 – HyperScale Appliance - 4 Steps to Define the Smart Infrastructure You Need for Digital Transformation,11/29/2017 10:00:00 AM,0,1,4 Steps to Define the Smart Infrastructure You Need ,Nurturing,0,1,3,19,,,0,0,1784078,1,73606,Commvault HyperScale Appliance Nurture,0,0,Unicom - Federal,AMS Partner Marketing,Americas,1797806,2
1797784,57121,0,0.00%,0.00%,11-29-2017,5.26%,True,100.00%,1,0.00%,,0%,19,United States,,7,Email 01 – HyperScale Appliance - 4 Steps to Define the Smart Infrastructure You Need for Digital Transformation,11/29/2017 10:00:00 AM,0,1,4 Steps to Define the Smart Infrastructure You Need ,Nurturing,0,1,0,19,,,0,0,1784078,1,73606,Commvault HyperScale Appliance Nurture,0,0,Unicom - Federal,AMS Partner Marketing,Americas,1797784,0
1816955,54519,0,5.26%,0.00%,1-18-2018,13.97%,True,81.44%,1,0.74%,,19%,136,India,105170,7,Email 01 – HyperScale Appliance - 4 Steps to Define the Smart Infrastructure You Need for Digital Transformation,1/18/2018 10:00:00 AM,0,1,4 Steps to Define the Smart Infrastructure You Need ,Nurturing,1,19,31,167,,0.00%,0,0,1784078,1,73606,Commvault HyperScale Appliance Nurture,0,0,Sunfire Technologies Pvt Ltd,APAC Partner Marketing,APAC,1816955,1
1822712,54894,0,0.00%,0.00%,,30.00%,True,100.00%,1,0.00%,,0%,10,Australia,202226,7,Email 01 – HyperScale Appliance - 4 Steps to Define the Smart Infrastructure You Need for Digital Transformation,,0,1,4 Steps to Define the Smart Infrastructure You Need ,Nurturing,0,3,0,10,,,0,0,1784078,1,73606,Commvault HyperScale Appliance Nurture,0,0,Advent One,APAC Partner Marketing,APAC,1822712,0
1817029,54519,0,,0.00%,1-18-2018,0.00%,True,50.00%,1,0.00%,,50%,3,India,105170,7,Email 01 – HyperScale Appliance - 4 Steps to Define the Smart Infrastructure You Need for Digital Transformation,1/18/2018 10:00:00 AM,0,1,4 Steps to Define the Smart Infrastructure You Need ,Nurturing,0,0,3,6,,,0,0,1784078,1,73606,Commvault HyperScale Appliance Nurture,0,0,Sunfire Technologies Pvt Ltd,APAC Partner Marketing,APAC,1817029,0
1800570,52946,0,2.94%,0.00%,12-6-2017,11.11%,True,91.34%,1,0.33%,,9%,306,India,114010,7,Email 01 – HyperScale Appliance - 4 Steps to Define the Smart Infrastructure You Need for Digital Transformation,12/6/2017 10:00:00 AM,0,1,4 Steps to Define the Smart Infrastructure You Need ,Nurturing,1,34,29,335,,0.00%,0,0,1784078,1,73606,Commvault HyperScale Appliance Nurture,0,0,KNOW ALL EDGE NETWORKS PRIVATE LIMITED,APAC Partner Marketing,APAC,1800570,0
